Serial,Source,commodity,date,sentence,polarity,subjectivity,Sentiment_Type
15654,Money Control,silver,31.05.2012,"At 15:39 hrs MCX SILVERMIC June contract was trading at Rs 54337.00 down Rs 155.00, or 0.28%. It touched an intraday high of Rs 54465.00 and an intraday low of Rs 54170.00. So far 45375 contracts have been traded.",0.026111111,0.532222222,Positive
15656,Money Control,silver,31.05.2012,"At 15:20 hrs MCX SILVERM June contract was trading at Rs 54343.00 down Rs 150.00, or 0.28%. It touched an intraday high of Rs 54460.00 and an intraday low of Rs 54180.00. So far 29374 contracts have been traded.",0.026111111,0.532222222,Positive
15658,Money Control,silver,31.05.2012,"At 14:50 hrs MCX SILVER September contract was trading at Rs 55660.00 down Rs 220.00, or 0.39%. It touched an intraday high of Rs 55780.00 and an intraday low of Rs 55556.00. So far 384 contracts have been traded.",0.026111111,0.532222222,Positive
15667,Money Control,silver,30.05.2012,"At 15:25 hrs MCX SILVER December contract was trading at Rs 56680.00 down Rs 261.00, or 0.46%. It touched an intraday high of Rs 56815.00 and an intraday low of Rs 56680.00. So far 7 contracts have been traded.",0.026111111,0.532222222,Positive
15676,Money Control,silver,29.05.2012,"At 13:57 hrs MCX SILVERMIC June contract was trading at Rs 54650.00 up Rs 269.00, or 0.49%. It touched an intraday high of Rs 54769.00 and an intraday low of Rs 54460.00. So far 40222 contracts have been traded.",0.086666667,0.613333333,Positive
15686,Money Control,silver,28.05.2012,"At 15:49 hrs MCX SILVERM November contract was trading at Rs 57663.00 up Rs 225.00, or 0.39%. It touched an intraday high of Rs 57794.00 and an intraday low of Rs 57500.00. So far 105 contracts have been traded.",0.086666667,0.613333333,Positive
15689,Money Control,silver,28.05.2012,"At 15:17 hrs MCX SILVER December contract was trading at Rs 57580.00 up Rs 302.00, or 0.53%. It touched an intraday high of Rs 57696.00 and an intraday low of Rs 57580.00. So far 23 contracts have been traded.",0.086666667,0.613333333,Positive
15691,Money Control,silver,28.05.2012,"Way2Wealth has come out with its report on Silver, Natural Gas, Copper and Aluminum",0.1,0.4,Positive
15761,Money Control,silver,16.05.2012,"For energy, Dipen Shah of Stayvan.com sees crude consolidating near USD 94-95 per barrel levels. He feels that there is a good support at USD 93 per barrel regions.",0.033333333,0.666666667,Positive
15782,Money Control,silver,14.05.2012,"NS Ramaswamy of Ventura Securities feels that the MCX crude May contract is a buy in the range of Rs 5125-5140 per barrel. He reckons that after witnessing a sharp fall of 14% from USD 110.53 per barrel witnessed on 1st March, the dollar NYMEX crude has tumbled close to USD 95 per barrel.",-0.508333333,0.916666667,Negative
15788,Money Control,silver,11.05.2012,"Silver prices were trading lower in Ahmedabad, Delhi and Jaipur markets, while trading higher in Mumbai and Chennai market.",0.25,0.5,Positive
15805,Money Control,silver,10.05.2012,"Shreekant Jha of PJ Commodity Ventures thinks that crude didn‘t do anything much and it moved in a very narrow range. He reckons that crude didn‘t even go back to retrace on the Rs 5,400 per barrel levels.",-0.292,0.544,Negative
15832,Money Control,silver,03.05.2012,"Silver prices were trading higher in Mumbai, Ahmedabad, Delhi and Jaipur markets, while slipped in Chennai market.",0.25,0.5,Positive
15835,Money Control,silver,03.05.2012,"At 14:14 hrs MCX SILVER May contract was trading at Rs 55309.00 up Rs 162.00, or 0.29%. It touched an intraday high of Rs 55338.00 and an intraday low of Rs 55031.00. So far 252 contracts have been traded.",0.086666667,0.613333333,Positive
15845,Money Control,silver,02.05.2012,"Today silver prices slipped in major metros in India. In Ahmedabad market, Pure silver (999 purity) was down Rs 535 at Rs 55900 and in Mumbai market it was down Rs 315 at Rs 57065.",-0.008581349,0.394444444,Negative
15848,Money Control,silver,02.05.2012,"At 13:23 hrs MCX SILVER May contract was trading at Rs 55370.00 up Rs 68.00, or 0.12%. It touched an intraday high of Rs 55570.00 and an intraday low of Rs 55202.00. So far 540 contracts have been traded.",0.086666667,0.613333333,Positive
15865,Money Control,silver,27.04.2012,"Angel Commodities has come out with its report on international commodities. According to the research firm, base metals and silver are expected to trade higher.",-0.17,0.46,Negative
15866,Money Control,silver,27.04.2012,"Today silver prices advanced in major metros in India. In Chennai market, Pure silver (999 purity) was up Rs 700 at Rs 57000 and in Mumbai market it was up Rs 450 at Rs 57265.",0.225595238,0.533333333,Positive
15882,Money Control,silver,25.04.2012,"Today silver rates slipped in major metros in India. In Jaipur market, Pure silver (999 purity) was down Rs 400 at Rs 56300 and in Mumbai market it was down Rs 255 at Rs 57065.",-0.008581349,0.394444444,Negative
15909,Money Control,silver,23.04.2012,"At 14:44 hrs MCX SILVER July contract was trading at Rs 57845.00 down Rs 309.00, or 0.53%. It touched an intraday high of Rs 58072.00 and an intraday low of Rs 57726.00. So far 1057 contracts have been traded.",0.026111111,0.532222222,Positive
15912,Money Control,silver,23.04.2012,"Way2Wealth has come out with its report on Silver, Crude Nickel and Copper.",-0.7,1,Negative
15923,Money Control,silver,20.04.2012,"At 15:54 hrs MCX SILVERMIC April contract was trading at Rs 56660.00 up Rs 67.00, or 0.12%. It touched an intraday high of Rs 56700.00 and an intraday low of Rs 56502.00. So far 30873 contracts have been traded.",0.086666667,0.613333333,Positive
15925,Money Control,silver,20.04.2012,"At 15:35 hrs MCX SILVER September contract was trading at Rs 59836.00 up Rs 116.00, or 0.19%. It touched an intraday high of Rs 59836.00 and an intraday low of Rs 59660.00. So far 10 contracts have been traded.",0.086666667,0.613333333,Positive
15931,Money Control,silver,19.04.2012,"Silver sales for industrial applications as well as for jewelry, coins, silverware and photography should climb 3% to 5% this year as end-users replenish inventories that ran low late last year due to an economic slowdown, said the head of Thomson Reuters GFMS, a respected metals research firm.",-0.070833333,0.323611111,Negative
15935,Money Control,silver,19.04.2012,"At 15:48 hrs MCX SILVERMIC June contract was trading at Rs 57841.00 up Rs 76.00, or 0.13%. It touched an intraday high of Rs 57907.00 and an intraday low of Rs 57632.00. So far 3998 contracts have been traded.",0.086666667,0.613333333,Positive
15938,Money Control,silver,19.04.2012,"At 14:59 hrs MCX SILVERM April contract was trading at Rs 56160.00 up Rs 79.00, or 0.14%. It touched an intraday high of Rs 56250.00 and an intraday low of Rs 55943.00. So far 22505 contracts have been traded.",0.086666667,0.613333333,Positive
15948,Money Control,silver,18.04.2012,Today silver prices trading mostly higher in major metros in India.,0.15625,0.5,Positive
15958,Money Control,silver,17.04.2012,"On April 17, 2012 silver prices trading mostly higher in major metros in India.",0.15625,0.5,Positive
15961,Money Control,silver,17.04.2012,"At 14:02 hrs MCX SILVERMIC April contract was trading at Rs 55863.00 down Rs 75.00, or 0.13%. It touched an intraday high of Rs 55950.00 and an intraday low of Rs 55692.00. So far 26245 contracts have been traded.",0.026111111,0.532222222,Positive
15963,Money Control,silver,17.04.2012,"At 13:05 hrs MCX SILVER September contract was trading at Rs 59085.00 down Rs 3.00, or 0.01%. It touched an intraday high of Rs 59100.00 and an intraday low of Rs 58970.00. So far 8 contracts have been traded.",0.026111111,0.532222222,Positive
15971,Money Control,silver,16.04.2012,"At 15:08 hrs MCX SILVERM August contract was trading at Rs 59007.00 down Rs 145.00, or 0.25%. It touched an intraday high of Rs 59500.00 and an intraday low of Rs 58829.00. So far 159 contracts have been traded.",0.026111111,0.532222222,Positive
15973,Money Control,silver,16.04.2012,"Silver prices plunged in major metros in India. In Jaipur market, Pure silver (999 purity) was down Rs 1100 at Rs 56200 and in Delhi market it was down Rs 1300 at Rs 55600.",-0.008581349,0.394444444,Negative
15977,Money Control,silver,16.04.2012,"At 12:46 hrs MCX SILVER May contract was trading at Rs 55600.00 down Rs 209.00, or 0.37%. It touched an intraday high of Rs 55844.00 and an intraday low of Rs 55501.00. So far 9511 contracts have been traded.",0.026111111,0.532222222,Positive
15985,Money Control,silver,13.04.2012,"At 15:08 hrs MCX SILVER July contract was trading at Rs 58579.00 down Rs 27.00, or 0.05%. It touched an intraday high of Rs 58679.00 and an intraday low of Rs 58425.00. So far 520 contracts have been traded.",0.026111111,0.532222222,Positive
15997,Money Control,silver,12.04.2012,"At 16:06 hrs MCX SILVERM June contract was trading at Rs 57656.00 down Rs 7.00, or 0.01%. It touched an intraday high of Rs 57835.00 and an intraday low of Rs 57563.00. So far 1312 contracts have been traded.",0.026111111,0.532222222,Positive
15998,Money Control,silver,12.04.2012,"At 14:23 hrs MCX SILVERMIC April contract was trading at Rs 56112.00 up Rs 68.00, or 0.12%. It touched an intraday high of Rs 56215.00 and an intraday low of Rs 55925.00. So far 26240 contracts have been traded.",0.086666667,0.613333333,Positive
16008,Money Control,silver,11.04.2012,"At 16:02 hrs MCX SILVERM April contract was trading at Rs 56159.00 down Rs 136.00, or 0.24%. It touched an intraday high of Rs 56283.00 and an intraday low of Rs 56079.00. So far 26062 contracts have been traded.",0.026111111,0.532222222,Positive
16010,Money Control,silver,11.04.2012,Kishore Narne of Anand Rathi Commodities in an interview to CNBC-TV18 gave reading and outlook on various metals in the commodity space.,0,0.5,Neutral
16011,Money Control,silver,11.04.2012,"At 14:11 hrs MCX SILVER May contract was trading at Rs 56110.00 down Rs 157.00, or 0.28%. It touched an intraday high of Rs 56262.00 and an intraday low of Rs 56051.00. So far 10406 contracts have been traded.",0.026111111,0.532222222,Positive
16025,Money Control,silver,10.04.2012,"At 15:42 hrs MCX SILVER July contract was trading at Rs 57570.00 down Rs 7.00, or 0.01%. It touched an intraday high of Rs 57944.00 and an intraday low of Rs 57552.00. So far 611 contracts have been traded.",0.026111111,0.532222222,Positive
16030,Money Control,silver,10.04.2012,"At 15:00 hrs MCX SILVERM August contract was trading at Rs 59200.00 down Rs 20.00, or 0.03%. It touched an intraday high of Rs 59458.00 and an intraday low of Rs 59055.00. So far 56 contracts have been traded.",0.026111111,0.532222222,Positive
16039,Money Control,silver,09.04.2012,GOLD-INDIA-IMPORTS:Indian 2012 silver imports to fall up to 27 pct - Scotia,0,0,Neutral
16040,Money Control,silver,09.04.2012,"Silver imports into India, the biggest consumer of the white metal, are likely to decline up to 27% this year on expectations of volatile prices, despite import duty remaining unchanged, the head of the country's biggest bullion importer said on Monday.",0,0.5,Neutral
16046,Money Control,silver,09.04.2012,"At 15:36 hrs MCX SILVERM August contract was trading at Rs 59357.00 down Rs 163.00, or 0.27%. It touched an intraday high of Rs 59720.00 and an intraday low of Rs 59357.00. So far 52 contracts have been traded.",0.026111111,0.532222222,Positive
16048,Money Control,silver,09.04.2012,"At 15:09 hrs MCX SILVER July contract was trading at Rs 57950.00 up Rs 54.00, or 0.09%. It touched an intraday high of Rs 58146.00 and an intraday low of Rs 57900.00. So far 375 contracts have been traded.",0.086666667,0.613333333,Positive
16068,Money Control,silver,04.04.2012,"At 15:38 hrs MCX SILVER May contract was trading at Rs 56525.00 down Rs 1042.00, or 1.81%. It touched an intraday high of Rs 57480.00 and an intraday low of Rs 56410.00. So far 27125 contracts have been traded.",0.026111111,0.532222222,Positive
16087,Money Control,silver,03.04.2012,"NS Ramaswamy, head commodities at Ventura Securities recommends buying silver MCX May contract only on break out above Rs 57,750 per kilogram.",0,0.55,Neutral
16092,Money Control,silver,02.04.2012,"At 15:55 hrs MCX SILVERM June contract was trading at Rs 58595.00 up Rs 95.00, or 0.16%. It touched an intraday high of Rs 58680.00 and an intraday low of Rs 58380.00. So far 1289 contracts have been traded.",0.086666667,0.613333333,Positive
16094,Money Control,silver,02.04.2012,"At 14:35 hrs MCX SILVER September contract was trading at Rs 59940.00 down Rs 20.00, or 0.03%. It touched an intraday high of Rs 60000.00 and an intraday low of Rs 59821.00. So far 14 contracts have been traded.",0.026111111,0.532222222,Positive
16136,Money Control,silver,27.03.2012,"At 15:16 hrs MCX SILVER July contract was trading at Rs 59459.00 up Rs 157.00, or 0.26%. It touched an intraday high of Rs 59549.00 and an intraday low of Rs 59207.00. So far 636 contracts have been traded.",0.086666667,0.613333333,Positive
16149,Money Control,silver,26.03.2012,"At 15:33 hrs MCX SILVERMIC April contract was trading at Rs 57245.00 up Rs 134.00, or 0.23%. It touched an intraday high of Rs 57388.00 and an intraday low of Rs 56970.00. So far 43176 contracts have been traded.",0.086666667,0.613333333,Positive
16150,Money Control,silver,26.03.2012,"At 15:05 hrs MCX SILVERM June contract was trading at Rs 58808.00 up Rs 144.00, or 0.25%. It touched an intraday high of Rs 58948.00 and an intraday low of Rs 58551.00. So far 1409 contracts have been traded.",0.086666667,0.613333333,Positive
16151,Money Control,silver,26.03.2012,"At 14:43 hrs MCX SILVER July contract was trading at Rs 58772.00 up Rs 133.00, or 0.23%. It touched an intraday high of Rs 58916.00 and an intraday low of Rs 58587.00. So far 376 contracts have been traded.",0.086666667,0.613333333,Positive
16164,Money Control,silver,23.03.2012,"At 14:02 hrs MCX SILVER September contract was trading at Rs 59406.00 up Rs 190.00, or 0.32%. It touched an intraday high of Rs 59406.00 and an intraday low of Rs 59309.00. So far 14 contracts have been traded.",0.086666667,0.613333333,Positive
16178,Money Control,silver,22.03.2012,"At 14:48 hrs MCX SILVERM June contract was trading at Rs 58166.00 down Rs 262.00, or 0.45%. It touched an intraday high of Rs 58520.00 and an intraday low of Rs 58166.00. So far 1248 contracts have been traded.",0.026111111,0.532222222,Positive
