Serial,Source,Commodity,Date,Sentence,Polarity,Subjectivity,Sentiment_Type
12236,Money Control,gold,13.05.2013,"Gold and silver imports in April surged to USD 7.5 billion. The Reserve Bank of India (RBI) had flagged a high current account deficit earlier this month as the biggest risk ""by far"" to Asia's third-largest economy even as it cut interest rates by a quarter point for the third time since January.",0.052,0.488,Positive
12237,Money Control,gold,13.05.2013,"MCX Gold prices have moved down Rs 5399, or 16.77 percent in the June series so far. At 14:13 hrs MCX GOLD June contract was trading at Rs 26795 down Rs 204, or 0.76 percent.",-0.07037037,0.525925926,Negative
12241,Money Control,gold,13.05.2013,"Fortune Financial Services has come out with its technical report on bullion and other commodities. According to the research firm, MCX Gold June futures contract is looking sideways on chart, day traders can sell on rise or at Rs 27940 for the target of Rs 26700 & Rs 26550 with a stop loss above Rs 27150.",-0.065,0.195,Negative
12242,Money Control,gold,13.05.2013,"Gold is holding near its weakest level in two weeks, after falling more than 1 percent.",0.3,0.45,Positive
12243,Money Control,gold,13.05.2013,"Buying gold is a popular activity on auspicious day of Akshaya Tritiya, which is regarded as a symbol of wealth and prosperity.",0.6,0.9,Positive
12244,Money Control,gold,13.05.2013,"Gold prices are likely to remain in pain for the short-term, so one could look to sell gold at current levels.",0,0.7,Neutral
12245,Money Control,gold,13.05.2013,"MCX Goldguinea prices have moved down Rs 2668, or 11.07 percent in the May series so far. At 11:11 hrs, MCX GOLDGUINEA May contract was trading at Rs 21432 down Rs 123, or 0.57 percent.",-0.07037037,0.525925926,Negative
12248,Money Control,gold,13.05.2013,"Emkay Commodity Research has come out with its report on Gold. According to the research firm, Gold in India is likely to go down but a weaker rupee and physical demand on the auspicious occasion of Akshay Tritiya can limit the downside.",-0.088888889,0.457936508,Negative
12249,Money Control,gold,13.05.2013,"Gold fell more than 1 percent on Monday, holding near its weakest level in two weeks, as the dollar firmed against other currencies on signs of an improving US job market and as holdings in exchange-traded funds slipped again.",0.158333333,0.425,Positive
12250,Money Control,gold,12.05.2013,Retailers expect a growth of 40 percent in sales of gold this Akshay Tritiya given the weakness in prices.,0,0,Neutral
12251,Money Control,gold,11.05.2013,"NS Ramaswamy, head commodities, Ventura Commodities says he expects the range in gold prices to be between USD 1410 and USD 1485. given the fact that the G7 meeting is being held in UK and also the way the trade deficit has narrowed in US, these factors are probably giving a bit of support for dollar and then weakness in gold is expected.",-0.1,0.4,Negative
12253,Money Control,gold,11.05.2013,MMTC Ltd expects its gold jewellery and silver sales to double to Rs 30 crore during the Akshaya Tritiya festival.,0,0,Neutral
12254,Money Control,gold,11.05.2013,"For most of us Akshaya Tritiya would be an ideal occasion to buy gold, but experts predict further correction in gold prices going ahead. From strictly a financial point of view, experts feel it doesn't make much sense to buy gold at current levels.",0.266666667,0.433333333,Positive
12255,Money Control,gold,10.05.2013,"Geojit Comtrade has come out with its report on metals and energy. According to the research firm, one can sell MCX Gold June around Rs 27100 levels with a stop loss above Rs 27300 for price target of Rs 26800.",-0.1,0.25,Negative
12256,Money Control,gold,10.05.2013,"Gold fell 2 percent to a two-week low on Friday, on track for its biggest one-day drop since mid-April, as a breach of key chart levels prompted heavy selling of US futures, already under pressure from a stronger dollar and rising stocks markets.",-0.066666667,0.6,Negative
12257,Money Control,gold,10.05.2013,"MCX Goldm prices have moved down Rs 3347, or 11.10 percent in the June series so far. At 16:45 hrs MCX Goldm June contract was trading at Rs 26794 down Rs 375, or 1.38 percent.",-0.07037037,0.525925926,Negative
12259,Money Control,gold,10.05.2013,"Gold prices declined by Rs 25 to Rs 27,825 per 10 gm in the national capital today owing to slackened demand at prevailing higher levels amid a weak global trend while silver ended steady in restricted buying.",0.010416667,0.40625,Positive
12260,Money Control,gold,10.05.2013,"Despite gold prices bouncing off their April lows, investors continue to pull money out of the precious metal and plow it into equities, as the stock market keeps climbing to new highs.",0.318181818,0.727272727,Positive
12261,Money Control,gold,10.05.2013,"India, the world's biggest buyer of the metal, will celebrate Akshaya Tritiya on May 13, the biggest gold-buying festival after Dhanteras. The wedding season is on and will continue through July.",0,0,Neutral
12263,Money Control,gold,10.05.2013,"Karvy Commodities Broking has come out with its report on bullion. According to the research firm, one can remain on selling side in Gold and Silver.",-0.2,0.4,Negative
12265,Money Control,gold,10.05.2013,"MCX goldguinea prices have moved down Rs 2530, or 10.50 percent in the May series so far. MCX goldguinea May contract was trading at Rs 21570 down Rs 125, or 0.58 percent. So far 5162 contracts have been traded.",-0.027777778,0.644444444,Negative
12266,Money Control,gold,10.05.2013,"Emkay Commodity Research has come out with its report on precious and base metals. According to the research firm, Gold in India is likely to go down but a weaker rupee can limit the downside.",-0.131111111,0.737777778,Negative
12269,Money Control,gold,10.05.2013,"MCX Gold prices have moved down Rs 5161, or 16.03 percent in the June series so far. At 11:06 hrs MCX GOLD June contract was trading at Rs 27033 down Rs 133, or 0.49 percent. So far 2925 contracts have been traded.",-0.027777778,0.644444444,Negative
12270,Money Control,gold,10.05.2013,"In an interview to CNBC-TV18, Naveen Mathur of Angel Broking spoke about the current trend in commodities market.",0,0.4,Neutral
12272,Money Control,gold,09.05.2013,"Geojit Comtrade has come out with its report on metals and energy. According to the research firm, one can sell MCX Gold June around Rs 27150 levels with a stop loss above Rs 27300 for price target of Rs 26800.",-0.1,0.25,Negative
12273,Money Control,gold,09.05.2013,"India, the world's biggest buyer of the metal, will celebrate Akshaya Tritiya next week, the biggest gold-buying festival after Dhanteras. The wedding season is on and will continue through July.",0,0,Neutral
12275,Money Control,gold,09.05.2013,"At 13:47 hrs MCX GOLDM June contract was trading at Rs 27113 up Rs 14, or 0.05 percent. The GOLDM rate touched an intraday high of Rs 27190 and an intraday low of Rs 27090. MCX GOLDM July contract was trading at Rs 27217 up Rs 17, or 0.06 percent.",0.08,0.42,Positive
12277,Money Control,gold,09.05.2013,"Fortune Financial Services has come out with its special technical report on bullion. According to the research firm, MCX Gold June futures contract is looking sideways on chart, day traders can sell at Rs 27150 for the target of Rs 26950 & Rs 26850 with a stop loss above Rs 27320.",0.031428571,0.234285714,Positive
12278,Money Control,gold,09.05.2013,"Emkay Commodity Research has come out with its report on precious metals and energy. According to the research firm, Gold in India can be supported by physical demand ahead of Akshay Tritiya. However, a range bound rupee movement can keep gold prices in range.",0.1,0.514285714,Positive
12279,Money Control,gold,09.05.2013,"Central banks own about 30,000 tons of which Reserve Bank of India has about 560 tons currently valued at about US$ 26 Billion and representing 8% of our forex reserves. The US owns more than 8,000 tons of gold. India is currently the largest consumer of gold in the world, closely followed by China.",0.22,0.51,Positive
12281,Money Control,gold,09.05.2013,"Dharmesh Bhatia of Kotak Commodities suggests buying MCX gold around Rs 26,800 per 10gm. Place a stop loss for this trade at Rs 26, 700 per 10gm for target of Rs 27,200-27,350 per 10gm.",0,0,Neutral
12283,Money Control,gold,09.05.2013,"At 11:05 hrs MCX GOLD June contract was trading at Rs 27172 up Rs 79, or 0.29 percent. The GOLD rate touched an intraday high of Rs 27188 and an intraday low of Rs 27151. So far 2755 contracts have been traded. GOLD prices have moved down Rs 5022, or 15.60 percent in the June series so far.",0.040888889,0.625777778,Positive
12284,Money Control,gold,09.05.2013,"Gold edged down on Thursday, after rising more than 1 percent in the previous session, as speculators booked profits and investors cut their holdings on bullion exchange-traded funds to their lowest since early 2009.",0.069444444,0.313888889,Positive
12285,Money Control,gold,08.05.2013,"Geojit Comtrade has come out with its report on metals and energy. According to the research firm, one can sell MCX Gold June around Rs 26800 levels with a stop loss above Rs 26900 for the target of Rs 26500.",-0.1,0.25,Negative
12286,Money Control,gold,08.05.2013,Gold steadied on Wednesday as a weaker dollar and robust physical demand balanced against negative pressures of strong equity markets and a drop in exchange-traded fund holdings to their lowest in four years.,0.044444444,0.425396825,Positive
12288,Money Control,gold,08.05.2013,"MCX Goldm June contract was trading at Rs 26788 up Rs 58, or 0.22 percent, at 14:51 hrs. The GOLDM rate touched an intraday high of Rs 26845 and an intraday low of Rs 26743. So far 17842 contracts have been traded. GOLDM prices have moved down Rs 3353, or 11.12 percent in the June series so far.",0.040888889,0.625777778,Positive
12289,Money Control,gold,08.05.2013,"MCX Goldpetal May contract was trading at Rs 2672 unchanged, at 15:39 hrs. The GOLDPETAL rate touched an intraday high of Rs 2683 and an intraday low of Rs 2670.",0.08,0.42,Positive
12291,Money Control,gold,08.05.2013,"Fortune Financial Services has come out with its special technical report on Gold. According to the research firm, one can sell MCX GoldM June around Rs 27000 and average near Rs 27200 with stop loss above Rs 27550 for the target price of Rs 26000 and Rs 25300.",0.015306122,0.281632653,Positive
12294,Money Control,gold,08.05.2013,"Gold edged up on Wednesday, supported by demand from China and a tight physical market, but gains were capped by strong equities and a drop in bullion exchange-traded fund holdings to their lowest in four years.",0.084920635,0.387301587,Positive
12295,Money Control,gold,08.05.2013,"We have not really seen physical selling in gold. If you look at India and China the physical markets are on fire and the same as I said before the paper people are playing trades whilst the physical market is actually very, very strong.",0.077222222,0.284484127,Positive
12296,Money Control,gold,08.05.2013,"Emkay Commodity Research has come out with its report on precious metals and energy. According to the research firm, Gold in India is likely to move down but a weaker rupee along with physical demand ahead of Akshay Tritiya can limit the downside in prices.",0.028888889,0.566349206,Positive
12298,Money Control,gold,08.05.2013,"MCX GOLD June contract was trading at Rs 26766 up Rs 44, or 0.16 percent, at 11:02 hours IST. GOLD prices have moved down Rs 5428, or 16.86 percent in the June series so far.",-0.027777778,0.644444444,Negative
12299,Money Control,gold,07.05.2013,"Physical gold buying among private investors surged in April as they took advantage of bargain prices after bullion's historic sell-off, a survey by BullionVault showed on Tuesday.",0,0.172619048,Neutral
