Serial,Source,Commodity,Date,Sentence,Polarity,Subjectivity,Sentiment_Type
7757,Money Control,oil,26.02.2015,"The supply build isn't helped by an oil market that's in contango, or when the ""spot"" price is lower than the price of the future contract. That makes it more profitable for traders to stick their oil in storage to sell at a higher price later.",0.1875,0.28125,Positive
7765,Money Control,oil,25.02.2015,"According to Angel Commodities, Crude oil prices are expected to trade lower in tandem with trend in international markets.",-0.266666667,0.466666667,Negative
7769,Money Control,oil,25.02.2015,"The Oil cartel is not due to meet until June this year but a report by the Financial Times - with comments by Diezani Alison-Madueke, the Nigerian oil minister - suggested that an emergency meeting was due in the near term.",0.009375,0.2875,Positive
7784,Money Control,oil,24.02.2015,"A closely watched report on US weekly crude stockpiles is next due tomorrow, with a Media News survey saying inventories are expected to rise by 3.75 million barrels. US oil stockpiles are already at their highest level on record at this time of year.",-0.23125,0.44375,Negative
7792,Money Control,oil,23.02.2015,Crude oil futures edge lower amid oversupply concerns,-0.7,1,Negative
7798,Money Control,oil,23.02.2015,Crude oil futures - weekly outlook: February 23 - 27,-0.7,1,Negative
7819,Money Control,oil,18.02.2015,Oil's losses deepen; WTI drops as much as 3% ahead of API data,0.2,0.2,Positive
7822,Money Control,oil,18.02.2015,Oil futures decline amid profit-taking ahead of U.S. supply report,0,0,Neutral
7826,Money Control,oil,18.02.2015,"According to Vandana Hari, Asia editorial director at Platts, the rally in oil futures is also on the back of short-covering. Going ahead, she says if the Russian economy improves, demand situation will get better",0.166666667,0.166666667,Positive
7832,Money Control,oil,17.02.2015,Crude oil futures erase gains to trade down 3% in choppy trade,-0.351851852,0.496296296,Negative
7836,Money Control,oil,17.02.2015,"Brent oil prices have managed to rally over USD 61 a barrel, the highest since December, off the lows under USD 49 touched last month, but they remain sharply down from their level over USD 115 a barrel in mid-June of last year.",-0.051851852,0.140740741,Negative
7837,Money Control,oil,17.02.2015,"The new anti-austerity Greek government is aiming to win a six-month reprieve so it can renegotiate the terms of its 240 billion euro (USD 270 billion) bailout, which its says has damaged the economy.",0.312121212,0.284848485,Positive
7842,Money Control,oil,16.02.2015,"Geofin Comtrade has come out with its report on agricultural commodities. The research firm has recommended to buy Chana on dip, Refined soy oil above Rs 606 and sell Turmeric on pullback, in its research report dated February 16, 2015.",-0.1,0.25,Negative
7843,Money Control,oil,16.02.2015,"Oil futures drop on Greece debt jitters, Japan GDP data",0,0,Neutral
7853,Money Control,oil,15.02.2015,"According to a report by UAE's official news agency Wam, quoting OPEC MOMR, the adjustment mainly reflects better-than-expected oil demand data from OECD America and China.",0.166666667,0.333333333,Positive
7855,Money Control,oil,13.02.2015,Crude oil rallies over 1% as dollar continues to soften,-0.7,1,Negative
7865,Money Control,oil,13.02.2015,WTI crude oil ended a two-day losing streak by closing up 4.9 percent at USD 51.21 a barrel on the New York Mercantile Exchange. Energy was the third-best performing sector on the S&P 500.,-0.281818182,0.727272727,Negative
7877,Money Control,oil,11.02.2015,"WTI oil extends losses after bearish U.S. supply data, down 3.5%",-0.155555556,0.288888889,Negative
7879,Money Control,oil,11.02.2015,Oil futures turn lower in volatile trade; WTI falls below $50,0,0,Neutral
7885,Money Control,oil,11.02.2015,WTI oil futures rise ahead of U.S. supply data,0,0,Neutral
7890,Money Control,oil,10.02.2015,Oil's losses deepen; WTI crude down more than 3%,-0.118518519,0.596296296,Negative
7900,Money Control,oil,10.02.2015,"Between September and December, crude oil prices fell by a third, and closed 2014 at USD 55 per barrel. Because of this, prices of petroleum derivatives such as polymers and chemicals also declined by around 30 percent, leading to inventory losses for refiners, traders and manufacturers of downstream petroleum products",-0.2,0.4,Negative
7913,Money Control,oil,06.02.2015,Saudi Arabia's move to slash the price it charges in Asia for its oil this week to the lowest in more than a decade is the latest aggressive action by Gulf states to defend market share in the world's top oil consuming region.,0.4,0.5,Positive
7914,Money Control,oil,06.02.2015,Crude prices closed up more than 4 percent on Thursday as rising violence in producer Libya and an expected boost in oil demand from China's central bank easing helped the market rebound from a sharp rout in the previous session.,-0.098809524,0.452380952,Negative
7918,Money Control,oil,06.02.2015,"US crude tumbled 9 percent on Wednesday to settle at USD 48.45, erasing nearly all of its gains in the previous two sessions.",-0.255555556,0.522222222,Negative
7922,Money Control,oil,05.02.2015,Oil futures turn higher in volatile trade after heavy losses,0.025,0.5,Positive
7928,Money Control,oil,05.02.2015,Oil markets edged lower on Thursday after big losses in the previous session as record high oil inventories in the United States had cut short a four-day rally.,-0.001666667,0.276666667,Negative
7932,Money Control,oil,05.02.2015,"Watch the interview of Philip Gotthelf, MD of EQUIDEX Energy with Menaka Doshi on CNBC-TV18, in which he shared his readings and outlook on crude.",-0.7,1,Negative
7933,Money Control,oil,05.02.2015,NYMEX crude oil rebounds in Asia on China's move to spur economy,-0.7,1,Negative
7940,Money Control,oil,04.02.2015,"The recent spike in oil prices may continue to take it even higher, in the USD 60 range, in the short term, but over the medium term, oil will again fall back to the 40s or 50s, believes Amrita Sen, Chief Oil Analyst, Energy Aspects.",0.0625,0.2625,Positive
7944,Money Control,oil,04.02.2015,"Karvy has recommended buying mentha oil in todayës trading session, in its research report dated February 04, 2015.",0,0,Neutral
7949,Money Control,oil,04.02.2015,"U.S. inventory numbers are growing at a pace of a million barrels a day, and there's no sign of its slowing down, said Morse, global head of commodities research for Citi. That, in turn, is causing storage space to run low, and oil prices will go down to accommodate finding more expensive storage, he said",-0.051851852,0.346296296,Negative
7950,Money Control,oil,04.02.2015,"Overall, Schork predicts that ""we see sub-USD 40 oil before we see plus-USD 60 oil,"" a bold call given that oil futures traded above USD 54 at one point on Tuesday.",0.111111111,0.255555556,Positive
7953,Money Control,oil,03.02.2015,Brent oil surges to 1-month high on global production cuts,0.08,0.27,Positive
7959,Money Control,oil,03.02.2015,"Way2Wealth has recommended to buy MCX Crude oil Feb around Rs 2977 with a stop loss of Rs 2920 for the target price of Rs 3100, in its research report dated February 03, 2015.",-0.7,1,Negative
7960,Money Control,oil,03.02.2015,Crude oil futures extend 2-day rally on falling U.S. rig count,-0.7,1,Negative
7963,Money Control,oil,03.02.2015,"Copper hits 1-week high as rising oil prices, stock gains lift sentiment",0.16,0.54,Positive
7968,Money Control,oil,02.02.2015,Crude oil turns lower in choppy trade after ISM disappoints,-0.45,0.6,Negative
7980,Money Control,oil,31.01.2015,"In a rally that may spur speculation that a seven-month price collapse has ended, global benchmark Brent crude shot up to more than USD 53, its highest in more than three weeks, after Baker Hughes data showed the number of rigs drilling for oil in the United States fell by 94 - or 7 percent - this week.",0.075,0.5,Positive
7981,Money Control,oil,30.01.2015,Crude oil rallies over 1% but supply glut worries still weigh,-0.7,1,Negative
7982,Money Control,oil,30.01.2015,"Geofin Comtrade has come out with its report on agricultural commodities. The research firm has recommended to sell Refined Soy oil on pullbacks, Jeera below Rs 14300 and byu Chana above Rs 1430, in its research report dated January 30, 2015.",-0.1,0.25,Negative
7989,Money Control,oil,29.01.2015,"Geofin Comtrade has come out with its report on agricultural commodities. The research firm has recommended to sell CPO, Refined Soy oil on pullbacks and Jeera Below Rs 14400, in its research report dated January 29, 2015.",-0.2,0.4,Negative
7998,Money Control,oil,28.01.2015,WTI oil futures under pressure ahead of U.S. supply data,0,0,Neutral
8001,Money Control,oil,28.01.2015,"Mentha oil futures prices traded on a positive note on higher level buying during Tuesdayës trading session. Since the beginning of the session, says Karvy",0.238636364,0.522727273,Positive
8002,Money Control,oil,28.01.2015,"At the Multi Commodity Exchange, crude oil for delivery in February fell by Rs 24, or 0.84 percent, to Rs 2,818 per barrel in 2,486 lots. Oil for the far-month March delivery moved down by Rs 22, or 0.75 percent, to Rs 2,893 per barrel with a turnover of 156 lots.",-0.427777778,0.644444444,Negative
8003,Money Control,oil,28.01.2015,US benchmark West Texas Intermediate for March delivery fell 75 cents to USD 45.48 while Brent for March eased 60 cents to USD 49 in mid-morning trade.,0,0,Neutral
8008,Money Control,oil,27.01.2015,Religare Retail Research has come out with its report on agricultural commodities.Mentha Oil prices are likely to find some strong support The sowing is set to start from February onwards. emand from harmaceutical Industries and rise in exports could support the prices at the lower levels. High stocks are keeping uptrend limited,0.13047619,0.604047619,Positive
8011,Money Control,oil,27.01.2015,"Oil has lost more than half its value since June last year when the commodity was sitting at more than USD 100 a barrel due to a supply glut, boosted largely by robust US shale oil production, and weak global demand",0.068452381,0.332738095,Positive
8017,Money Control,oil,25.01.2015,Crude oil futures - weekly outlook: January 26 - 30,-0.7,1,Negative
8023,Money Control,oil,23.01.2015,"Way2Wealth has recommended to sell MCX Crude oil Feb around Rs 2920 with a stop loss of Rs 2997 for the target price of Rs 2811, in its research report dated Jan 23, 2015.",-0.7,1,Negative
8029,Money Control,oil,23.01.2015,"Abdullah died early on Friday and his brother Salman became king, the royal court in the world's top oil exporter and birthplace of Islam said in a statement carried by state television.",0.3,0.4,Positive
8032,Money Control,oil,22.01.2015,WTI oil futures add to losses after weekly U.S. supply report,0,0,Neutral
8037,Money Control,oil,22.01.2015,"Geofin Comtrade has come out with its report on agricultural commodities. The research firm has recommended to sell CPO, Castor seed on pullbacks and Refined Soy oil below Rs 634, in its research report dated January 22, 2015.",-0.2,0.4,Negative
8038,Money Control,oil,22.01.2015,Oil prices dipped early on Thursday ahead of the expected announcement of a bond-buying programme by the European Central Bank (ECB) later in the day that could push the dollar to new highs and put downward pressure on commodities.,0.022727273,0.234090909,Positive
8042,Money Control,oil,22.01.2015,"Speaking at the World Economic Forum in Davos, Switzerland, Abdullah al-Badri, said it was hard to predict oil price movements given the ongoing fluctuations.",-0.045833333,0.370833333,Negative
8046,Money Control,oil,21.01.2015,"Geofin Comtrade has come out with its report on agricultural commodities. The research firm has recommended to sell CPO on pullback, Kharif Maize below Rs 1210 and Refined Soy oil below Rs 640, in its research report dated January 21, 2015.",-0.2,0.4,Negative
8049,Money Control,oil,21.01.2015,The brokerage house is of the view that a near-term curb on high-cost shale oil production in US and Canada will reduce the current excess supply.,0,0.4,Neutral
